_id,data,hora,natureza_acidente,situacao,bairro,endereco,complemento,bairro_cruzamento,tipo_acidente,carro,moto,ciclista,pedestre,onibus,caminhao,viatura,vitimas_não_fatais,vitimas_fatais,Mes
122,2023-01-18,03:54:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,SANTO AMARO,LADO OPOSTO AO SENAI/  SENTIDO SUBURBIO,SANTO AMARO,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,1
123,2023-01-18,04:12:00,SEM VÍTIMA,CANCELADA,ESPINHEIRO,ESPINHEIRO,AO LADO DO EDIFICIO SÃO GERALDO,ESPINHEIRO,COLISÃO FRONTAL,2,0,0,0,0,0,0,0,0,1
124,2023-01-18,10:13:00,SEM VÍTIMA,FINALIZADA,AREIAS,AREIAS,E/F AO ATACADÃO DA AV RECIFE E A EMPRESA BRINCS - SENTIDO CEASA,AREIAS,COLISÃO TRASEIRA,1,0,0,0,0,0,1,0,0,1
125,2023-01-19,07:53:00,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,CAMPO GRANDE,PROX A EMPRESA RPL E AO CLUBE DAS PAZ,CAMPO GRANDE,COLISÃO FRONTAL,1,1,0,0,0,0,0,2,0,1
126,2023-01-19,08:50:00,COM VÍTIMA,FINALIZADA,ESTÂNCIA,ESTÂNCIA,PROX. AO ANTIGO MAKRO,ESTÂNCIA,QUEDA,0,1,0,0,0,0,0,2,0,1
127,2023-01-19,09:06:00,SEM VÍTIMA,FINALIZADA,VÁRZEA,VÁRZEA,EM FRENTE À UPINHA 24HS VILA ARRAES,VÁRZEA,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,1
128,2023-01-19,06:24:00,SEM VÍTIMA,FINALIZADA,LINHA DO TIRO,LINHA DO TIRO,PROX AO BAR DO ZAQUEU,LINHA DO TIRO,COLISÃO LATERAL,1,0,0,0,1,0,0,0,0,1
129,2023-01-19,07:20:00,SEM VÍTIMA,CANCELADA,ENCRUZILHADA,ENCRUZILHADA,NA ENTRADA PARA O CISAM,ENCRUZILHADA,COLISÃO LATERAL,1,0,0,0,0,0,1,0,0,1
130,2023-01-19,09:59:00,VÍTIMA FATAL,FINALIZADA,SÃO JOSÉ,SÃO JOSÉ,Não informado,SÃO JOSÉ,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,1,1
131,2023-01-19,10:36:00,COM VÍTIMA,FINALIZADA,MADALENA,MADALENA,Não informado,MADALENA,COLISÃO LATERAL,0,2,0,0,0,0,0,2,0,1
132,2023-01-20,08:24:00,COM VÍTIMA,CANCELADA,PINA,PINA,Não informado,PINA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,1
133,2023-01-20,03:20:00,COM VÍTIMA,CANCELADA,DERBY,DERBY,NO SEMAFORO 078 S/T OLNDA,DERBY,COLISÃO LATERAL,2,1,0,0,0,0,0,1,0,1
134,2023-01-20,03:31:00,COM VÍTIMA,FINALIZADA,SÃO JOSÉ,SÃO JOSÉ,NA SUBIDA DO VIADUTO DAS CINCO PONTAS  PROX AO  BATALHAO  DO 16 DE POLICIA,SÃO JOSÉ,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,1
135,2023-01-20,03:41:00,SEM VÍTIMA,FINALIZADA,ARRUDA,ARRUDA,NO SEMAFORO 472,ARRUDA,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,1
136,2023-01-20,04:17:00,COM VÍTIMA,FINALIZADA,AFOGADOS,AFOGADOS,E/F  AO CARTORIO DE AFOGADOS,AFOGADOS,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,1
137,2023-01-20,06:27:00,COM VÍTIMA,FINALIZADA,ENCRUZILHADA,ENCRUZILHADA,EM FRENTE LOJA DE MOVEIS FRENTE JACAUNA,ENCRUZILHADA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,1
138,2023-01-21,12:53:00,COM VÍTIMA,FINALIZADA,IPSEP,IPSEP,PROX. AO POSTO SHEL,IPSEP,COLISÃO LATERAL,0,1,0,0,1,0,0,1,0,1
139,2023-01-21,11:17:00,COM VÍTIMA,FINALIZADA,SÃO JOSÉ,SÃO JOSÉ,Não informado,SÃO JOSÉ,QUEDA,0,1,0,0,0,0,0,1,0,1
140,2023-01-21,06:05:00,COM VÍTIMA,FINALIZADA,COHAB,COHAB,Não informado,COHAB,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,1,0,1
141,2023-01-21,10:57:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,SANTO AMARO,UPE,SANTO AMARO,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,1
142,2023-01-21,11:38:00,COM VÍTIMA,FINALIZADA,MONTEIRO,MONTEIRO,EM FRENTE AO POSTO DISLUB / PRÓX. AO CENTRO MÉDICO HERMÍNIO DE MORAIS,MONTEIRO,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,1
143,2023-01-22,07:08:00,COM VÍTIMA,FINALIZADA,IBURA,IBURA,"AO LADO DA FARMÁCIA PAGUE MENOS, EM FRENTE AO POSTO SHELL",IBURA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,1
144,2023-01-22,12:32:00,COM VÍTIMA,FINALIZADA,IPUTINGA,IPUTINGA,NO SEMÁFORO 609,IPUTINGA,COLISÃO TRASEIRA,1,0,0,0,0,1,0,1,0,1
145,2023-01-22,03:21:00,COM VÍTIMA,FINALIZADA,AREIAS,AREIAS,FRIGORIFICO BOI QUENTE,AREIAS,COLISÃO LATERAL,1,1,0,0,0,0,0,2,0,1
146,2023-01-22,07:23:00,SEM VÍTIMA,CANCELADA,IPSEP,IPSEP,E/F À IGREJA IABV,IPSEP,CHOQUE,2,0,0,0,0,0,0,0,0,1
147,2023-01-23,08:03:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,SANTO AMARO,PRÓX. AO CEMITÉRIO DOS INGLESES,SANTO AMARO,COLISÃO LATERAL,0,2,0,0,0,0,0,1,0,1
149,2023-01-23,09:32:00,COM VÍTIMA,FINALIZADA,CABANGA,CABANGA,PROX A ESTAÇÃO DE TRATAMENTO DA COMPESA,CABANGA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,1
150,2023-01-23,11:57:00,COM VÍTIMA,FINALIZADA,MADALENA,MADALENA,PROX AO COLEGIO EQUIPE,MADALENA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,1
151,2023-01-23,01:28:00,SEM VÍTIMA,FINALIZADA,VÁRZEA,VÁRZEA,APÓS O CAXANGÁ GOLF CLUB,VÁRZEA,COLISÃO TRASEIRA,3,0,0,0,0,0,0,0,0,1
152,2023-01-23,02:54:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,RUA  JORNALISTA CLEOFHAS DE OLIVEIRA  -  LADO OPOSTO AO GERALDÃO  E EM FRENTE A CENTER AÇO/ SENTIDO AEROPORTO,IMBIRIBEIRA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,1
153,2023-01-24,08:33:00,COM VÍTIMA,CANCELADA,IPSEP,IPSEP,EM FRENTE AO RESTAURANTE SAL E BRASA,IPSEP,ATROPELAMENTO DE PESSOA,0,0,0,1,0,0,0,1,0,1
154,2023-01-24,11:37:00,COM VÍTIMA,FINALIZADA,APIPUCOS,APIPUCOS,Não informado,APIPUCOS,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0,1
155,2023-01-24,12:49:00,COM VÍTIMA,FINALIZADA,IBURA,IBURA,ACADEMIA MOTIVO,IBURA,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0,1
156,2023-01-24,01:41:00,COM VÍTIMA,FINALIZADA,SÃO JOSÉ,SÃO JOSÉ,FENIX CROMAGEM,SÃO JOSÉ,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,1
157,2023-01-24,02:58:00,COM VÍTIMA,FINALIZADA,BAIRRO DO RECIFE,BAIRRO DO RECIFE,SUPERITENDÊNCIA DO MINISTERIO DA ECONOMIA,BAIRRO DO RECIFE,ATROPELAMENTO DE PESSOA,0,1,0,1,0,0,0,3,0,1
158,2023-01-24,05:04:00,COM VÍTIMA,FINALIZADA,VÁRZEA,VÁRZEA,EM FRENTE A GALERIA PRAZERES CENTER,VÁRZEA,COLISÃO LATERAL,1,1,0,0,0,0,0,2,0,1
159,2023-01-24,05:41:00,VÍTIMA FATAL,FINALIZADA,GUABIRABA,GUABIRABA,PRÓXIMO AO HOTEL GALANTE E AO CAMPO DO VAL,GUABIRABA,ATROPELAMENTO DE PESSOA,0,1,0,1,0,0,0,0,1,1
160,2023-01-25,12:53:00,COM VÍTIMA,FINALIZADA,TAMARINEIRA,TAMARINEIRA,E/F À LOJA FERREIRA COSTA,TAMARINEIRA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,1
161,2023-01-25,08:27:00,COM VÍTIMA,FINALIZADA,BOA VISTA,BOA VISTA,PRÓX. AO TRIBUNAL DE CONTAS,BOA VISTA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,1
163,2023-01-25,12:55:00,SEM VÍTIMA,FINALIZADA,IPUTINGA,IPUTINGA,POSTO IPUTINGA,IPUTINGA,COLISÃO TRASEIRA,1,0,0,0,0,1,0,0,0,1
164,2023-01-25,01:08:00,COM VÍTIMA,FINALIZADA,TORRE,TORRE,AO LADO DA PRAÇA DA TORRE,TORRE,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,1
166,2023-01-25,03:17:00,COM VÍTIMA,FINALIZADA,BONGI,BONGI,AO LADO DA TUPAN,BONGI,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,1
167,2023-01-25,03:48:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,NO SEMÁFORO 227,BOA VIAGEM,COLISÃO TRASEIRA,1,1,0,0,0,1,0,1,0,1
168,2023-01-25,03:55:00,COM VÍTIMA,FINALIZADA,IPUTINGA,IPUTINGA,CRECHE MUNICIPAL ELUTANO CONQUISTA  / POR TRÁS DA EXPOSIÇÃO DE ANIMAIS,IPUTINGA,COLISÃO LATERAL,1,2,0,0,0,0,0,1,0,1
169,2023-01-25,04:12:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,EM FRENTE AO COLEGIO MADRE DE DEUS,BOA VIAGEM,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0,1
170,2023-01-25,05:26:00,COM VÍTIMA,FINALIZADA,CORDEIRO,CORDEIRO,E/F AO HOSPITAL GETULIO VARGAS,CORDEIRO,COLISÃO LATERAL,1,1,0,0,0,0,0,2,0,1
171,2023-01-25,10:24:00,COM VÍTIMA,FINALIZADA,DOIS IRMÃOS,DOIS IRMÃOS,EMBAIXO DO VIADUTO DA BR-101,DOIS IRMÃOS,COLISÃO FRONTAL,0,2,0,0,0,0,0,2,0,1
172,2023-01-26,04:00:00,COM VÍTIMA,FINALIZADA,CASA AMARELA,CASA AMARELA,SEMÁFORO 596,CASA AMARELA,COLISÃO TRASEIRA,0,2,0,0,0,0,0,3,0,1
173,2023-01-26,05:18:00,COM VÍTIMA,CANCELADA,ENCRUZILHADA,ENCRUZILHADA,EM FRENTE AO BANCO DO BRASIL,ENCRUZILHADA,COLISÃO LATERAL,0,0,0,0,0,0,0,1,0,1
174,2023-01-26,08:22:00,COM VÍTIMA,FINALIZADA,MANGUEIRA,MANGUEIRA,IGREJA EVANGELICA,MANGUEIRA,COLISÃO COM CICLISTA,1,0,1,0,0,0,0,1,0,1
175,2023-01-27,06:55:00,COM VÍTIMA,FINALIZADA,CAXANGÁ,CAXANGÁ,EM FRENTE AO ARCOMIX,CAXANGÁ,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,1
176,2023-01-27,09:09:00,COM VÍTIMA,FINALIZADA,AFOGADOS,AFOGADOS,EM FRENTE A MUNDO SHOPPING MODA,AFOGADOS,ATROPELAMENTO DE PESSOA,0,0,0,1,1,0,0,1,0,1
177,2023-01-27,10:12:00,COM VÍTIMA,FINALIZADA,CORDEIRO,CORDEIRO,EM FRENTE AO ESPETINHO DA BENÉ,CORDEIRO,COLISÃO LATERAL,1,1,0,0,0,0,0,2,0,1
178,2023-01-27,11:50:00,SEM VÍTIMA,FINALIZADA,BAIRRO DO RECIFE,BAIRRO DO RECIFE,EM FRENTE A CAIXA CULTURAL,BAIRRO DO RECIFE,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,1
179,2023-01-27,01:41:00,COM VÍTIMA,FINALIZADA,PINA,PINA,ARMAZEM BEIRA MAR  / AO LADO DO TEATRO BARRETO JUNIOR / PROXIMO AO JCPM / ANTES DO POSTO PETRONAC,PINA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,1
180,2023-01-27,04:16:00,COM VÍTIMA,FINALIZADA,PINA,PINA,EM FRENTE AO EXTRABOM,PINA,COLISÃO TRASEIRA,3,0,0,0,0,0,0,1,0,1
181,2023-01-27,04:24:00,COM VÍTIMA,FINALIZADA,ESTÂNCIA,ESTÂNCIA,E/F AO POSTO JUSTINO E XAVIER  E A POLICIA CIVIL S/T  BR  VT 17  NO LOPCAL,ESTÂNCIA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,1
183,2023-01-27,07:17:00,COM VÍTIMA,FINALIZADA,PRADO,PRADO,Não informado,PRADO,COLISÃO LATERAL,0,1,0,0,0,0,1,1,0,1
184,2023-01-27,07:22:00,SEM VÍTIMA,FINALIZADA,BARRO,BARRO,Não informado,BARRO,CHOQUE,3,0,0,0,0,0,0,0,0,1
185,2023-01-27,09:43:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,Não informado,BOA VIAGEM,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0,1
186,2023-01-28,12:47:00,SEM VÍTIMA,FINALIZADA,TORREÃO,TORREÃO,PRÓX AO VIADUTO,TORREÃO,CHOQUE,1,0,0,0,0,0,0,0,0,1
187,2023-01-28,01:50:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,PROX AO RECIFE FLAT,BOA VIAGEM,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,1
188,2023-01-28,04:47:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,EM FRENTE AO SUPERMERCADO SOBERANO,BOA VIAGEM,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,1
189,2023-01-28,10:46:00,COM VÍTIMA,FINALIZADA,BEBERIBE,BEBERIBE,Não informado,BEBERIBE,COLISÃO LATERAL,2,0,0,0,0,0,0,1,0,1
190,2023-01-28,11:17:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,DESCIDA DO VIADUTO / SENTIDO BOA VIAGEM / PRÓX. AO ATACADÃO,IMBIRIBEIRA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,1
191,2023-01-28,11:20:00,SEM VÍTIMA,FINALIZADA,GRAÇAS,GRAÇAS,EM FRENTE A ESCOLA GOVERNADOR BARBOSA  LIMA,GRAÇAS,COLISÃO TRASEIRA,0,0,0,0,1,1,0,0,0,1
192,2023-01-28,12:37:00,COM VÍTIMA,FINALIZADA,ROSARINHO,ROSARINHO,PRÓX. AO RESTAURANTE VARANDA DO ROSARINHO,ROSARINHO,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0,1
193,2023-01-28,03:42:00,SEM VÍTIMA,CANCELADA,BOA VIAGEM,BOA VIAGEM,SEMÁFORO 437,BOA VIAGEM,COLISÃO TRASEIRA,3,0,0,0,0,0,0,0,0,1
194,2023-01-28,06:30:00,COM VÍTIMA,FINALIZADA,JORDÃO,JORDÃO,TERMINAL DO JORDÃO BAIXO,JORDÃO,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,1
195,2023-01-28,09:04:00,COM VÍTIMA,FINALIZADA,CASA AMARELA,CASA AMARELA,COMA RUA PADRE LEMOS,CASA AMARELA,ATROPELAMENTO DE PESSOA,0,0,0,1,1,0,0,1,0,1
196,2023-01-29,05:25:00,VÍTIMA FATAL,FINALIZADA,ESTÂNCIA,ESTÂNCIA,PEÓXIMO A ANTIGA CERPE,ESTÂNCIA,CHOQUE,0,1,0,0,0,0,0,1,1,1
197,2023-01-29,01:12:00,COM VÍTIMA,FINALIZADA,CABANGA,CABANGA,SOBRE A PONTE,CABANGA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,1
198,2023-01-29,04:08:00,COM VÍTIMA,FINALIZADA,IPSEP,IPSEP,E/F A SAO PAULO VEICULOS S/T SUB,IPSEP,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,1
199,2023-01-29,12:00:00,COM VÍTIMA,FINALIZADA,IBURA,IBURA,NO SEMAFORO  351,IBURA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,1
200,2023-01-29,07:25:00,COM VÍTIMA,FINALIZADA,TEJIPIÓ,TEJIPIÓ,EM FRENTE A FÁBRICA DA PADARIA,TEJIPIÓ,COLISÃO FRONTAL,0,2,0,0,0,0,0,2,0,1
201,2023-01-29,10:11:00,COM VÍTIMA,FINALIZADA,CASA FORTE,CASA FORTE,Não informado,CASA FORTE,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0,1
202,2023-01-30,07:25:00,COM VÍTIMA,CANCELADA,MADALENA,MADALENA,PRÓX. À REVENDEDORA SEU CARRO PE,MADALENA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,1
203,2023-01-30,08:43:00,COM VÍTIMA,FINALIZADA,ROSARINHO,ROSARINHO,"EM FRENTE AO POSTO DE GASOLINA IPIRANGA, SENT. MACAXEIRA",ROSARINHO,COLISÃO TRASEIRA,0,1,0,0,1,0,0,1,0,1
204,2023-01-30,08:46:00,COM VÍTIMA,CANCELADA,CASA AMARELA,CASA AMARELA,PROX A CLINICA DR ATENDE,CASA AMARELA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,1
205,2023-01-30,09:30:00,SEM VÍTIMA,FINALIZADA,APIPUCOS,APIPUCOS,ALBUQUERQUE MOTORS,APIPUCOS,COLISÃO TRASEIRA,1,0,0,0,0,1,0,0,0,1
206,2023-01-30,02:49:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,SANTO AMARO,EM FRENTE A DROGARIA SANTO ANTONIO,SANTO AMARO,COLISÃO TRASEIRA,1,0,0,0,1,0,0,0,0,1
207,2023-01-30,03:46:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,EM FRENTE AO HOTEL EURO SUIT,BOA VIAGEM,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,1
209,2023-01-30,04:07:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,E/F A PADARIA BOA VIAGEM,BOA VIAGEM,ATROPELAMENTO DE PESSOA,0,1,0,1,0,0,0,1,0,1
210,2023-01-30,04:15:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,PROX AO SHOPPING RECIFE,BOA VIAGEM,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,1
211,2023-01-30,07:25:00,COM VÍTIMA,CANCELADA,SÃO JOSÉ,SÃO JOSÉ,AO LADO DA LOJA NARCISIO ENXOVAL,SÃO JOSÉ,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,1
212,2023-01-31,02:07:00,COM VÍTIMA,FINALIZADA,AFOGADOS,AFOGADOS,APÓS A TUPAN,AFOGADOS,COLISÃO LATERAL,0,2,0,0,0,0,0,1,0,1
213,2023-01-31,06:30:00,COM VÍTIMA,FINALIZADA,TORRE,TORRE,CRUZAMENTO,TORRE,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,1
214,2023-01-31,09:52:00,COM VÍTIMA,FINALIZADA,IPUTINGA,IPUTINGA,EM FRENTE A IPUTINGA AUTOMÓVEIS,IPUTINGA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,1
215,2023-01-31,11:57:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,"PROX. MARDISA AUTOMOVEIS, SENT. AFOGADOS",IMBIRIBEIRA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,2,0,1
216,2023-01-31,12:19:00,COM VÍTIMA,DUPLICIDADE,ENCRUZILHADA,ENCRUZILHADA,EM RENTE A LOJA DA CHEEVROLET,ENCRUZILHADA,COLISÃO LATERAL,2,0,0,0,0,0,0,1,0,1
217,2023-01-31,12:42:00,COM VÍTIMA,FINALIZADA,ESPINHEIRO,ESPINHEIRO,LADO OPSTO A PRAÇA CASTRO ALVES,ESPINHEIRO,COLISÃO TRANSVERSAL,2,0,0,0,0,0,0,1,0,1
218,2023-01-31,01:35:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,"VIA MANGUE, PRÓXIMO AO RETORNO",BOA VIAGEM,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,1
219,2023-01-31,01:49:00,SEM VÍTIMA,FINALIZADA,BEBERIBE,BEBERIBE,EM FRENTE ESPOSENDE,BEBERIBE,CHOQUE,1,0,0,0,0,0,0,0,0,1
220,2023-01-31,02:45:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,BOA VIAGEM,EM FRENTE AO EDIFICO COSTA DO SOL,BOA VIAGEM,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,1
222,2023-01-31,06:20:00,COM VÍTIMA,FINALIZADA,BEBERIBE,BEBERIBE,LOJÃO DO PETROLEO,BEBERIBE,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,1
223,2023-01-31,07:05:00,COM VÍTIMA,FINALIZADA,CASA AMARELA,CASA AMARELA,PRÓX. AO POLO EAD DA FACULDADE ESTÁCIO,CASA AMARELA,COLISÃO TRANSVERSAL,0,3,0,0,0,0,0,2,0,1
224,2023-01-31,07:40:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,DEZ METROS ANTES DA PONTE MOTOCOLOMBÓ,IMBIRIBEIRA,ATROPELAMENTO DE PESSOA,0,0,0,2,0,1,0,2,0,1
225,2023-01-31,07:46:00,COM VÍTIMA,FINALIZADA,CORDEIRO,CORDEIRO,Não informado,CORDEIRO,COLISÃO COM CICLISTA,0,1,1,0,0,0,0,2,0,1
226,2023-01-31,09:40:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,SANTO AMARO,PRÓX A COMPESA,SANTO AMARO,QUEDA,0,1,0,0,0,0,0,1,0,1
228,2023-02-01,06:39:00,COM VÍTIMA,FINALIZADA,CASA AMARELA,CASA AMARELA,EM FRENTE A FARMÁCIA INDEPENDENTE E PROX AO HOSPITAL AGAMENON MAGALHÃES,CASA AMARELA,ATROPELAMENTO DE PESSOA,1,0,0,1,0,0,0,1,0,2
229,2023-02-01,08:03:00,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,CAMPO GRANDE,EM FRENTE AO POSTO TOTAL/PETRONAC,CAMPO GRANDE,COLISÃO FRONTAL,1,1,0,0,0,0,0,1,0,2
230,2023-02-01,12:06:00,SEM VÍTIMA,FINALIZADA,SÃO JOSÉ,SÃO JOSÉ,EM FRENTE AO TERMINAL DE CAIS DE SANTA RITA,SÃO JOSÉ,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,2
231,2023-02-01,01:37:00,COM VÍTIMA,FINALIZADA,IPUTINGA,IPUTINGA,NA FRENTE DA CLINICA FASES,IPUTINGA,COLISÃO TRASEIRA,3,0,0,0,0,0,0,1,0,2
233,2023-02-01,05:04:00,COM VÍTIMA,FINALIZADA,ENCRUZILHADA,ENCRUZILHADA,TERRAÇO ROSARINHO,ENCRUZILHADA,COLISÃO LATERAL,0,1,0,0,1,0,0,1,0,2
234,2023-02-02,08:06:00,COM VÍTIMA,FINALIZADA,TAMARINEIRA,TAMARINEIRA,Não informado,TAMARINEIRA,ATROPELAMENTO DE PESSOA,0,0,0,1,0,0,0,1,0,2
235,2023-02-02,08:53:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,SANTO AMARO,EM FRENTE A HELIAR,SANTO AMARO,ATROPELAMENTO DE PESSOA,0,0,0,1,0,0,0,1,0,2
236,2023-02-02,10:19:00,COM VÍTIMA,FINALIZADA,CAXANGÁ,CAXANGÁ,Não informado,CAXANGÁ,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,1,0,2
237,2023-02-02,10:19:00,COM VÍTIMA,FINALIZADA,MUSTARDINHA,MUSTARDINHA,Não informado,MUSTARDINHA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,2
238,2023-02-02,11:40:00,COM VÍTIMA,FINALIZADA,MADALENA,MADALENA,Não informado,MADALENA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,2
239,2023-02-02,04:42:00,COM VÍTIMA,FINALIZADA,SÃO JOSÉ,SÃO JOSÉ,E/F AO HOTEL CRISTAL   BATEDOR DA MOTO 40 E 30 NO LOCAL,SÃO JOSÉ,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,2
240,2023-02-02,07:20:00,COM VÍTIMA,FINALIZADA,IPSEP,IPSEP,Não informado,IPSEP,COLISÃO LATERAL,0,0,1,0,1,0,0,1,0,2
241,2023-02-02,07:20:00,COM VÍTIMA,FINALIZADA,IBURA,IBURA,PRÓX. A POLICLÍNICA DO IBURA,IBURA,COLISÃO LATERAL,0,2,0,0,0,0,0,1,0,2
242,2023-02-03,12:13:00,COM VÍTIMA,FINALIZADA,CABANGA,CABANGA,"LARGO DO CABANGA, AO LADO DO CABANGA IATE CLUBE",CABANGA,COLISÃO TRASEIRA,0,0,0,0,0,0,0,2,0,2
243,2023-02-03,07:08:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,EM BAIXO DO PONTILHÃO DA ESTAÇÃO DE METRÔ ANTÕNIO FALCÃO / EM FRENTE A MICHELE PEDROSA ADVOGADOS,IMBIRIBEIRA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,2
244,2023-02-03,09:15:00,COM VÍTIMA,FINALIZADA,TORRE,TORRE,Não informado,TORRE,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,2
245,2023-02-03,01:56:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,EM BAIXO DO PAVILHÃO DO METRÔ DA ANTÔNIO FALCÃO,IMBIRIBEIRA,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,2
246,2023-02-03,03:00:00,SEM VÍTIMA,FINALIZADA,SANTO ANTÔNIO,SANTO ANTÔNIO,APÓS O EDIFÍCIO PAULA BAPTISTA,SANTO ANTÔNIO,COLISÃO TRASEIRA,1,1,0,0,0,1,0,0,0,2
247,2023-02-03,05:29:00,COM VÍTIMA,FINALIZADA,PINA,PINA,AO LADO DO AEROCLUBE/ SENTIDO BOA VIAGEM,PINA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,1,0,2
248,2023-02-03,07:52:00,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,CAMPO GRANDE,Não informado,CAMPO GRANDE,COLISÃO FRONTAL,0,1,0,0,1,0,0,1,0,2
249,2023-02-03,09:39:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,IMBIRIBEIRA,Não informado,IMBIRIBEIRA,CHOQUE,0,0,0,0,0,1,0,0,0,2
250,2023-02-04,10:14:00,COM VÍTIMA,FINALIZADA,IPUTINGA,IPUTINGA,Não informado,IPUTINGA,CHOQUE,1,0,0,0,0,0,0,1,0,2
251,2023-02-04,12:32:00,COM VÍTIMA,FINALIZADA,TORRÕES,TORRÕES,LOGINHA FRANCYS,TORRÕES,COLISÃO LATERAL,1,1,0,0,0,0,0,1,0,2
