Código da Etapa;Etapa;Código da Rede;Rede;Código da CREDE;CREDE;Código do Município;Município;Edição;Proficiência Média;Desvio Padrão;Indicação do Padrão de Desempenho;Muito Crítico;Crítico;Intermediário;Adequado;População;Alunos Efetivos;Alunos Efetivos (Ponderado)¹;Percentual de Participação (Ponderado)¹;Taxa de Participação;Proficiência Padronizada;Fator de Ajuste;Número de Alunos no Muito Crítico;Número de Alunos no Crítico;Número de Alunos no Intermediário;Número de Alunos no Adequado;IDE EF MT;IDE Médio EF
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;6;SOBRAL;2312007;SANTANA DO ACARAU;2012;233,1094997;39,59551445;Crítico;40,72022161;44,59833795;13,85041551;0,831024931;384;361;-;94,01041667;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;6;SOBRAL;2312809;SENADOR SA;2012;257,6982661;49,89070662;Crítico;33,33333333;23,14814815;34,25925926;9,259259259;114;108;-;94,73684211;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;6;SOBRAL;2312908;SOBRAL;2012;269,1356661;51,35113526;Crítico;20,94763092;33,54114713;30,67331671;14,83790524;811;802;-;98,89025894;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;6;SOBRAL;2313955;VARJOTA;2012;233,2734979;43,5976552;Crítico;44,11764706;40;13,23529412;2,647058824;355;340;-;95,77464789;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;7;CANINDE;2302800;CANINDE;2012;240,629115;41,92444201;Crítico;36,9825207;41,58233671;18,67525299;2,759889604;1166;1087;-;93,22469983;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;7;CANINDE;2303006;CARIDADE;2012;241,2622288;42,62378338;Crítico;36,19402985;39,55223881;22,76119403;1,492537313;279;268;-;96,05734767;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;7;CANINDE;2304608;GENERAL SAMPAIO;2012;243,8444029;46,01418954;Crítico;34,96503497;44,05594406;14,68531469;6,293706294;151;143;-;94,70198675;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;7;CANINDE;2306603;ITATIRA;2012;235,9887264;42,23161968;Crítico;42,41645244;41,1311054;14,6529563;1,799485861;396;389;-;98,23232323;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;7;CANINDE;2310407;PARAMOTI;2012;236,6614393;41,67670018;Crítico;42,77456647;35,83815029;19,07514451;2,312138728;186;173;-;93,01075269;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;7;CANINDE;2312205;SANTA QUITERIA;2012;228,9599253;41,74842003;Crítico;49,51456311;36,89320388;11,65048544;1,941747573;785;721;-;91,84713376;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;8;BATURITE;2300150;ACARAPE;2012;236,1037379;37,15611361;Crítico;39,3442623;48,36065574;11,47540984;0,819672131;125;122;-;97,6;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;8;BATURITE;2301208;ARACOIABA;2012;225,9497203;42,97146311;Crítico;54,35779817;32,79816514;11,00917431;1,834862385;480;436;-;90,83333333;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;8;BATURITE;2301406;ARATUBA;2012;240,4472567;45,19419949;Crítico;38,38383838;39,39393939;17,84511785;4,377104377;315;297;-;94,28571429;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;8;BATURITE;2301950;BARREIRA;2012;251,8097794;42,12641837;Crítico;29,05027933;41,62011173;24,30167598;5,027932961;370;358;-;96,75675676;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;8;BATURITE;2302107;BATURITE;2012;242,2758351;39,45440007;Crítico;35,38961039;40,90909091;23,05194805;0,649350649;330;308;-;93,33333333;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;8;BATURITE;2302909;CAPISTRANO;2012;214,5221124;37,6060567;Muito Crítico;62,45614035;29,8245614;7,368421053;0,350877193;304;285;-;93,75;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;8;BATURITE;2305100;GUARAMIRANGA;2012;250,312674;44,38502535;Crítico;28,94736842;36,84210526;29,8245614;4,385964912;117;114;-;97,43589744;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;8;BATURITE;2306504;ITAPIUNA;2012;227,5763697;42,34049121;Crítico;52,66903915;35,23131673;9,252669039;2,846975089;301;281;-;93,35548173;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;8;BATURITE;2309102;MULUNGU;2012;238,5573955;41,01049067;Crítico;35,66433566;43,35664336;19,58041958;1,398601399;147;143;-;97,27891156;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;8;BATURITE;2309458;OCARA;2012;243,6443179;38,45541527;Crítico;32,38512035;44,42013129;22,10065646;1,094091904;477;457;-;95,80712788;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;8;BATURITE;2309805;PACOTI;2012;247,7375839;40,52508055;Crítico;27,86885246;47,54098361;21,8579235;2,732240437;190;183;-;96,31578947;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;8;BATURITE;2310100;PALMACIA;2012;233,8048568;39,3431156;Crítico;41,61073826;42,95302013;14,76510067;0,67114094;152;149;-;98,02631579;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;8;BATURITE;2311603;REDENCAO;2012;240,694217;42,34740922;Crítico;39,54022989;40,22988506;17,93103448;2,298850575;455;435;-;95,6043956;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;9;HORIZONTE;2302206;BEBERIBE;2012;252,3480358;43,19892802;Crítico;27,11656442;42,6993865;26,01226994;4,171779141;849;815;-;95,99528857;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;9;HORIZONTE;2303501;CASCAVEL;2012;241,5208955;38,06915964;Crítico;33,6416185;46,47398844;19,07514451;0,809248555;914;865;-;94,63894967;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;9;HORIZONTE;2303956;CHOROZINHO;2012;240,7217968;38,3588998;Crítico;32,94117647;46,66666667;18,82352941;1,568627451;271;255;-;94,09594096;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;9;HORIZONTE;2305233;HORIZONTE;2012;251,3166245;42,56707407;Crítico;27,87385554;41,91251272;25,94099695;4,272634791;1011;983;-;97,23046489;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;9;HORIZONTE;2309607;PACAJUS;2012;246,359237;41,68501378;Crítico;31,50851582;43,06569343;22,99270073;2,433090024;888;822;-;92,56756757;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;9;HORIZONTE;2310852;PINDORETAMA;2012;239,8008727;38,40733523;Crítico;37,01298701;44,48051948;17,53246753;0,974025974;324;308;-;95,0617284;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;10;RUSSAS;2300705;ALTO SANTO;2012;240,9243516;39,31908557;Crítico;38,18181818;39,09090909;20,45454545;2,272727273;234;220;-;94,01709402;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;10;RUSSAS;2301109;ARACATI;2012;233,1152341;44,71504658;Crítico;47,37923947;34,63514902;15,10791367;2,877697842;1014;973;-;95,9566075;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;10;RUSSAS;2304459;FORTIM;2012;244,0179055;43,17504763;Crítico;30,36437247;45,74898785;20,64777328;3,238866397;261;247;-;94,63601533;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;10;RUSSAS;2305357;ICAPUI;2012;256,9463169;40,60696724;Crítico;21,55172414;46,55172414;27,5862069;4,310344828;253;232;-;91,69960474;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;10;RUSSAS;2306207;ITAICABA;2012;245,9976181;47,10919903;Crítico;38,50931677;31,67701863;25,46583851;4,347826087;161;161;-;100;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;10;RUSSAS;2307007;JAGUARUANA;2012;237,566801;45,0898861;Crítico;41,53846154;36,15384615;18,46153846;3,846153846;424;390;-;91,98113208;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;10;RUSSAS;2307601;LIMOEIRO DO NORTE;2012;250,4724742;45,69865669;Crítico;30,16129032;39,51612903;25,48387097;4,838709677;685;620;-;90,51094891;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;10;RUSSAS;2308708;MORADA NOVA;2012;249,5139833;41,71543542;Crítico;27,37361282;47,47225647;20,71516646;4,438964242;880;811;-;92,15909091;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;10;RUSSAS;2310001;PALHANO;2012;254,2818631;42,85766874;Crítico;23,63636364;43,63636364;29,09090909;3,636363636;112;110;-;98,21428571;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;10;RUSSAS;2311504;QUIXERE;2012;233,9796147;40,6524776;Crítico;45,91439689;34,63035019;18,28793774;1,167315175;273;257;-;94,13919414;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;10;RUSSAS;2311801;RUSSAS;2012;256,0119249;45,67165624;Crítico;24,29305913;41,77377892;26,6066838;7,326478149;844;778;-;92,18009479;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;10;RUSSAS;2312502;SAO JOAO DO JAGUARIBE;2012;240,952675;39,93327084;Crítico;32,75862069;51,72413793;12,93103448;2,586206897;119;116;-;97,4789916;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;10;RUSSAS;2313104;TABULEIRO DO NORTE;2012;262,0488919;43,41543151;Crítico;19,85559567;42,23826715;30,32490975;7,581227437;301;277;-;92,02657807;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;11;JAGUARIBE;2306009;IRACEMA;2012;224,8242375;42,65469447;Muito Crítico;50,71428571;35;13,57142857;0,714285714;145;140;-;96,55172414;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;11;JAGUARIBE;2306702;JAGUARETAMA;2012;237,4564236;43,05823712;Crítico;41,25412541;39,27392739;17,49174917;1,98019802;320;303;-;94,6875;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;11;JAGUARIBE;2306801;JAGUARIBARA;2012;237,0605276;45,13455019;Crítico;40,29850746;40,29850746;17,1641791;2,23880597;152;134;-;88,15789474;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;11;JAGUARIBE;2306900;JAGUARIBE;2012;244,6456307;42,9174804;Crítico;33,72093023;41,86046512;21,62790698;2,790697674;462;430;-;93,07359307;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;11;JAGUARIBE;2310803;PEREIRO;2012;246,8132747;44,14211714;Crítico;30,1994302;43,01994302;23,64672365;3,133903134;363;351;-;96,69421488;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;11;JAGUARIBE;2311231;POTIRETAMA;2012;254,8900501;45,57468778;Crítico;24,44444444;45,55555556;22,22222222;7,777777778;92;90;-;97,82608696;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;12;QUIXADA;2301851;BANABUIU;2012;242,6090684;43,27584904;Crítico;34,27561837;39,22261484;24,02826855;2,473498233;305;283;-;92,78688525;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;12;QUIXADA;2302404;BOA VIAGEM;2012;239,4327473;41,14617221;Crítico;38,31360947;43,78698225;16,12426036;1,775147929;741;676;-;91,22807018;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;12;QUIXADA;2303931;CHORO;2012;221,293552;38,99431581;Muito Crítico;57,57575758;34,1991342;7,359307359;0,865800866;260;231;-;88,84615385;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;12;QUIXADA;2305266;IBARETAMA;2012;222,4234564;40,92905343;Muito Crítico;56,80751174;30,51643192;12,20657277;0,469483568;248;213;-;85,88709677;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;12;QUIXADA;2305332;IBICUITINGA;2012;238,6554986;41,22338733;Crítico;34,46808511;47,65957447;15,31914894;2,553191489;242;235;-;97,10743802;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;12;QUIXADA;2307635;MADALENA;2012;249,8413529;45,01225955;Crítico;31,14186851;40,1384083;24,22145329;4,498269896;306;289;-;94,44444444;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;12;QUIXADA;2311306;QUIXADA;2012;223,9268182;43,37993895;Muito Crítico;54,3928924;32,57650543;11,35241856;1,678183613;1069;1013;-;94,76145931;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;12;QUIXADA;2311405;QUIXERAMOBIM;2012;256,1141872;45,69778266;Crítico;26,20545073;39,62264151;26,72955975;7,442348008;989;954;-;96,46107179;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;13;CRATEUS;2301257;ARARENDA;2012;232,979561;42,13598704;Crítico;45,45454545;36,36363636;17,22488038;0,956937799;213;209;-;98,12206573;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;13;CRATEUS;2303659;CATUNDA;2012;217,5208574;42,291465;Muito Crítico;61,26760563;28,87323944;9,154929577;0,704225352;152;142;-;93,42105263;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;13;CRATEUS;2304103;CRATEUS;2012;240,5933969;42,76908407;Crítico;37,51914242;41,04134763;18,52986217;2,909647779;692;653;-;94,36416185;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;13;CRATEUS;2305605;INDEPENDENCIA;2012;241,0184934;46,22849593;Crítico;37,42857143;38;20,57142857;4;362;350;-;96,68508287;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;13;CRATEUS;2305654;IPAPORANGA;2012;234,3392087;41,67799229;Crítico;42,85714286;39,82683983;15,15151515;2,164502165;234;231;-;98,71794872;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;13;CRATEUS;2305902;IPUEIRAS;2012;254,1277101;45,97528837;Crítico;26,39087019;39,08701854;28,53067047;5,991440799;731;701;-;95,89603283;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;13;CRATEUS;2308609;MONSENHOR TABOSA;2012;239,0339034;41,11162929;Crítico;39,05325444;37,27810651;22,4852071;1,183431953;173;169;-;97,68786127;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;13;CRATEUS;2309300;NOVA RUSSAS;2012;239,4701313;38,88677858;Crítico;37,41721854;44,37086093;16,22516556;1,986754967;318;302;-;94,96855346;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;13;CRATEUS;2309409;NOVO ORIENTE;2012;257,1179241;50,13812699;Crítico;28,75536481;34,54935622;25,53648069;11,15879828;474;466;-;98,31223629;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;13;CRATEUS;2311009;PORANGA;2012;238,3432626;41,7764056;Crítico;40;40;17,36842105;2,631578947;195;190;-;97,43589744;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;13;CRATEUS;2313203;TAMBORIL;2012;238,9553167;44,26504496;Crítico;40,86021505;39,24731183;16,12903226;3,76344086;398;372;-;93,46733668;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;14;SENADOR POMPEU;2304269;DEPUTADO IRAPUAN PINHEIRO;2012;251,8387042;42,90418681;Crítico;29,32330827;39,84962406;26,31578947;4,511278195;139;133;-;95,68345324;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;14;SENADOR POMPEU;2308351;MILHA;2012;235,4193329;47,56259121;Crítico;42,85714286;30,51948052;24,67532468;1,948051948;180;154;-;85,55555556;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;14;SENADOR POMPEU;2308500;MOMBACA;2012;241,5831957;39,07275767;Crítico;34,48275862;45,63894523;17,84989858;2,028397566;532;493;-;92,66917293;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;14;SENADOR POMPEU;2310506;PEDRA BRANCA;2012;287,1902685;52,5665388;Intermediário;14,55457967;23,83939774;34,7553325;26,85069009;834;797;-;95,56354916;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;14;SENADOR POMPEU;2310902;PIQUET CARNEIRO;2012;249,4323833;43,03838232;Crítico;31,12244898;40,81632653;24,48979592;3,571428571;214;196;-;91,58878505;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;14;SENADOR POMPEU;2312700;SENADOR POMPEU;2012;240,2198722;45,02296152;Crítico;38,80597015;39,30348259;17,91044776;3,980099502;427;402;-;94,14519906;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;14;SENADOR POMPEU;2313005;SOLONOPOLE;2012;233,857024;46,8217614;Crítico;42,8030303;36,36363636;18,56060606;2,272727273;299;264;-;88,29431438;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;15;TAUA;2300408;AIUABA;2012;247,5483455;47,275266;Crítico;36,15384615;31,92307692;25,38461538;6,538461538;279;260;-;93,18996416;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;15;TAUA;2310308;PARAMBU;2012;221,3434336;41,37942046;Muito Crítico;56,63865546;32,77310924;9,579831933;1,008403361;656;595;-;90,70121951;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;15;TAUA;2311264;QUITERIANOPOLIS;2012;225,0206385;40,30493083;Crítico;52,85714286;35;11,42857143;0,714285714;447;420;-;93,95973154;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;15;TAUA;2313302;TAUA;2012;245,0875548;47,95536883;Crítico;35,98281418;36,84210526;21,91192266;5,263157895;1004;931;-;92,72908367;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;16;IGUATU;2300309;ACOPIARA;2012;229,0804612;43,04698468;Crítico;47,34748011;38,19628647;13,12997347;1,326259947;794;754;-;94,96221662;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;16;IGUATU;2303303;CARIUS;2012;233,5501406;39,9759083;Crítico;43,58974359;38,46153846;17,21611722;0,732600733;281;273;-;97,15302491;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;16;IGUATU;2303600;CATARINA;2012;227,7495717;41,95306512;Crítico;54,3956044;29,12087912;14,83516484;1,648351648;195;182;-;93,33333333;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;16;IGUATU;2305506;IGUATU;2012;259,8460616;43,19774793;Crítico;23,46570397;39,59085439;30,32490975;6,618531889;853;831;-;97,42086753;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;16;IGUATU;2307403;JUCAS;2012;233,6537239;41,40507001;Crítico;44,22222222;40;13,55555556;2,222222222;488;450;-;92,21311475;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;16;IGUATU;2311355;QUIXELO;2012;249,1996394;46,31733432;Crítico;33,0472103;33,9055794;27,46781116;5,579399142;246;233;-;94,71544715;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;17;ICO;2301802;BAIXIO;2012;263,4863478;41,84771974;Crítico;18,75;45,83333333;29,16666667;6,25;51;48;-;94,11764706;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;17;ICO;2303808;CEDRO;2012;231,5283588;38,94283359;Crítico;45,23809524;41,15646259;12,92517007;0,680272109;314;294;-;93,63057325;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;17;ICO;2305407;ICO;2012;224,9968403;39,58439342;Muito Crítico;50,91164095;37,58765778;10,79943899;0,701262272;876;713;-;81,39269406;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;17;ICO;2307502;LAVRAS DA MANGABEIRA;2012;238,9002518;43,24220876;Crítico;39,08450704;42,6056338;15,84507042;2,464788732;303;284;-;93,72937294;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;17;ICO;2313708;UMARI;2012;237,3737564;47,67868613;Crítico;38,63636364;39,77272727;18,18181818;3,409090909;94;88;-;93,61702128;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;17;ICO;2314003;VARZEA ALEGRE;2012;235,0246777;44,51999458;Crítico;44,82071713;36,45418327;15,93625498;2,788844622;519;502;-;96,72447013;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;18;CRATO;2300606;ALTANEIRA;2012;249,5621078;43,0242586;Crítico;25,34246575;46,57534247;23,97260274;4,109589041;148;146;-;98,64864865;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;18;CRATO;2300804;ANTONINA DO NORTE;2012;261,7859539;50,63755562;Crítico;23,86363636;42,04545455;21,59090909;12,5;92;88;-;95,65217391;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;18;CRATO;2301307;ARARIPE;2012;249,7548007;40,80423125;Crítico;28,19672131;43,93442623;24,91803279;2,950819672;318;305;-;95,91194969;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;18;CRATO;2301604;ASSARE;2012;243,6694963;45,82199374;Crítico;36,87150838;36,59217877;22,62569832;3,910614525;369;358;-;97,01897019;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;18;CRATO;2302701;CAMPOS SALES;2012;232,7664594;43,67922342;Crítico;48,54111406;33,15649867;15,91511936;2,387267905;405;377;-;93,08641975;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;18;CRATO;2304202;CRATO;2012;233,3214616;38,58948365;Crítico;42,5;43,15789474;13,55263158;0,789473684;805;760;-;94,40993789;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;18;CRATO;2309201;NOVA OLINDA;2012;254,4577808;48,43023461;Crítico;28,21428571;39,28571429;24,28571429;8,214285714;281;280;-;99,64412811;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;18;CRATO;2311207;POTENGI;2012;244,7242716;38,07432372;Crítico;33,05785124;40,49586777;25,61983471;0,826446281;132;121;-;91,66666667;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;18;CRATO;2311900;SABOEIRO;2012;240,2131771;39,78876169;Crítico;36,91756272;43,36917563;16,84587814;2,867383513;289;279;-;96,53979239;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;18;CRATO;2311959;SALITRE;2012;233,7442665;36,92050621;Crítico;41,41414141;43,77104377;14,47811448;0,336700337;318;297;-;93,39622642;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;18;CRATO;2312106;SANTANA DO CARIRI;2012;234,5713488;40,88848047;Crítico;45,82132565;34,58213256;18,1556196;1,44092219;379;347;-;91,55672823;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;18;CRATO;2313252;TARRAFAS;2012;262,0617797;40,63168313;Crítico;17,3553719;42,97520661;33,05785124;6,611570248;126;121;-;96,03174603;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;19;JUAZEIRO DO NORTE;2301901;BARBALHA;2012;243,5741695;43,74462429;Crítico;35,10054845;42,23034735;18,28153565;4,387568556;573;547;-;95,46247818;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;19;JUAZEIRO DO NORTE;2303204;CARIRIACU;2012;238,5762335;40,80684909;Crítico;37,93969849;43,2160804;16,83417085;2,010050251;430;398;-;92,55813953;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;19;JUAZEIRO DO NORTE;2304301;FARIAS BRITO;2012;259,2328007;52,57841057;Crítico;29,92957746;29,57746479;31,69014085;8,802816901;287;284;-;98,95470383;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;19;JUAZEIRO DO NORTE;2304806;GRANJEIRO;2012;247,8715008;38,67107618;Crítico;30,6122449;43,87755102;21,42857143;4,081632653;108;98;-;90,74074074;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;19;JUAZEIRO DO NORTE;2307106;JARDIM;2012;251,2529686;40,26276003;Crítico;27,6849642;43,91408115;25,77565632;2,625298329;444;419;-;94,36936937;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;19;JUAZEIRO DO NORTE;2307304;JUAZEIRO DO NORTE;2012;240,4558708;40,65473183;Crítico;36,85897436;41,85897436;19,80769231;1,474358974;1687;1560;-;92,47184351;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2300101;ABAIARA;2012;322,1055077;60,00170223;Intermediário;13,82978723;6,382978723;17,0212766;62,76595745;94;94;-;100;-;-;-;-;-;-;-;-;-
9;9º Ano do Ensino Fundamental;2;MUNICIPAL;20;BREJO SANTO;2301703;AURORA;2012;228,4988882;38,99338377;Crítico;45,49019608;45,49019608;7,450980392;1,568627451;281;255;-;90,74733096;-;-;-;-;-;-;-;-;-
